ID,Type,Module,Topic,Difficulty,DifficultyValue,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,CurriculumMapID,CourseCode,Subtopic,Discrimination,Guessing,Active,ExposureCount,AttemptCount,CorrectCount,AverageTimeSeconds,Explanation,LearningOutcome
1694,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The discharge pressure of the compressor should be:,The pressure which corresponds to a temperature from 5F to 15F below that of the condenser discharge,The pressure which corresponds to a temperature equal to that of the condenser discharge,The pressure which corresponds to a temperature from 5F to 15F higher than the condenser discharge,None of the above,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is The pressure which corresponds to a temperature from 5F to 15F higher than the condenser discharge. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1695,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,The purpose of relief valves on refrigeration machines is to:,By-pass the compressor when dehydrating,Prevent overloading in the iceboxes,Prevent excessive pressure in case of stoppage on the discharge side of the system,A and B,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Prevent excessive pressure in case of stoppage on the discharge side of the system. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1696,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,A leaky suction valve can usually detected by:,A higher suction pressure,A fluctuating suction pressure gauge,Closing in on the suction valve having no effect on the suction pressure,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Any of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1697,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Too low suction pressure could be caused by:,Too much oil in the system,Shortage of refrigerant gas,Dirty scale traps,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Any of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1699,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,"Before securing a compressor to do maintenance work on it, be sure to:",Purge the system,Have spare parts ready,Pump down the system,B and C,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is B and C. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1700,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Obstruction of the expansion valve is usually caused by:,Scale,Congealed oil in the system,Water in the system,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Any of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1701,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Excess frost on the evaporator coils:,Does not affect the system,Takes load off compressor,Reduces efficiency of the plant,Keeps the icebox cooler,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Reduces efficiency of the plant. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1703,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,The cooling-water side of the condenser should be opened for inspection every:,Six months,Two years,Year,Three months,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Three months. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1704,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Some causes of a noisy compressor are:,"Worn bearings, pins, etc",Slugging due to flooding back of refrigerant,Too much oil in crankcase,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Any of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1705,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,"If the thermal expansion valve becomes inoperative, the iceboxes will have to be controlled by the _____________.",King valve,Manual expansion valve,Manual solenoid valve,Solenoid valve,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Manual expansion valve. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1707,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Which of the following is the usual case of slugging?,Too much refrigerant in the system,Too much oil in the system,Expansion valve not operating properly,Too much cooling water to condenser,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Expansion valve not operating properly. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1708,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,What operates low-pressure cutout switch?,Bellows,Spring tension,A magnet,Water pressure,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Bellows. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1709,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Which of the following must be checked up if an automatic Freon system will not start up?,High-pressure cutout,Reset mechanism,Low-pressure cutout,All of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is All of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1710,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Which of the following is the probable cause of hot suction line?,Insufficient calibration,Too much refrigerant,Insufficient refrigerant,Expansion valve closed too much,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Insufficient refrigerant. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1711,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,What do you call the device that is used as a low-pressure control and high-pressure cutout on a compressor?,Pressure controller,Controller switch,Cutout,Cutout switch,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Pressure controller. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1712,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,"If the solenoid valve closed by accident, the compressor would be stopped by which of the following?",Automatic trip,Low-pressure cutout switch,Low-water cutout switch,High-pressure cutout switch,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Low-pressure cutout switch. This is the standard safe practice or required condition for the situation described in the question.,Identify safe operating and maintenance practices for Instrumentation and Controls equipment and systems.
1713,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,The purpose of the low-pressure cutout switch is to:,Cut out the compressor at a set pressure,Maintain a preset suction pressure to the compressor,Maintain liquid refrigerant at the suction of the compressor,Cut compressor in and out at a preset pressure,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Cut compressor in and out at a preset pressure. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1714,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,If the cooling water to the condenser suddenly fails:,An alarm will ring to notify the engineer,The compressor will shutdown,The expansion valve will close,The solenoid valve will close,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is The compressor will shutdown. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1715,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,The most likely cause of high superheat would be:,Too much refrigerant,Expansion valve open too wide,Expansion valve closed too much,Back-pressure valve set too high,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Expansion valve closed too much. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1716,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,What do you call the liquid reaching the compressor through the suction?,Superheating,Overflowing,Flooding back,Recycling,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Flooding back. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1717,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,The suction pressure switch is operated by which of the following?,Electric current,Pressure on a bellow,A relay cutout,Thermocouple,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Pressure on a bellow. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1718,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,"If the compressor short-cycles on the high-pressure cutout, which of the following would you check?",Check for too much refrigerant in the system,"If plenty of cooling water is running through but it is not picking up heat, the condenser tubes need cleaning",Be sure system is getting cooling water,All of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is All of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1720,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Air is removed from the system by:,Opening the purge valve,Increasing the amount of cooling water,Running the refrigerant through an aerator,Running the refrigerant through a deaerator,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Opening the purge valve. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1721,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Short-cycling means that the machine:,Runs to slow,Stops and starts frequently,Runs too fast,Grounds out frequently,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Stops and starts frequently. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1722,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The suction pressure in a Freon system should be:,The pressure which corresponds with a temperature about 20F above the temperature of the icebox.,The pressure which corresponds with a temperature about 20F below the temperature of the icebox.,The pressure which corresponds with a temperature equal to the temperature of the icebox.,None of the above,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is The pressure which corresponds with a temperature about 20F below the temperature of the icebox.. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1723,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,"If any of the electrically controlled devices in a Freon system malfunction, which of the following valve will also automatically shut off?",King valve,Condenser cooling water inlet valve,Expansion valve,Solenoid valve,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Solenoid valve. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1724,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,A leaky discharge valve can usually be detected by:,A drop in icebox temperature,A discharge pressure lower than normal,A fluctuating high-pressure gauge,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Any of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1725,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,The dehydrating agent in a Freon system is usually:,Sodium chloride,Calcium chloride,Activated alumina,Slaked lime,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Activated alumina. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1726,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,"If the compressor short-cycles on the low-pressure cutout, the trouble might be:",Too much frost on the evaporator coils,Dirty traps and strainers,Lack of refrigerant,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Any of the above. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1727,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,"If an electrically-operated compressor failed to start, the cause might be:",A blown fuse,Burned out holding coils in solenoid valve,An open switch,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Any of the above. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1728,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,The high-pressure side of the system is sometimes referred to as the:,Hot side,Suction side,Cold side,Cooling side,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Hot side. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1729,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,"If the compressor were to run out continuously without lowering the temperature, the trouble would probably be:",Leaky discharge valve,Insufficient refrigerant in the system,Leaks in the system,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Any of the above. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1730,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Which of the following would cause a high head pressure?,Suction valve not open enough,Too much cooling water,Insufficient cooling water,Icebox door left open,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Insufficient cooling water. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1731,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,"If frost forms on the cylinders, the cause would be:",Charging valve left open,Expansion valve not open wide enough,Expansion valve open too wide,Dehydrator not working properly,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Expansion valve open too wide. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1732,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Which of the following would cause low head pressure?,Insufficient cooling water,Too much cooling water,Insufficient refrigerant gas,B and C,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is B and C. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1733,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Too high suction pressure could be caused by:,Leaky suction valves,Expansion valve bulb not working properly,Expansion valve open too wide,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Any of the above. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1734,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Which of the following would cause high head pressure?,Air in the condenser,Insufficient cooling water,Dirty condenser,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Any of the above. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1735,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,An excessively high head pressure would be caused by:,Insufficient cooling water to the condenser,Insufficient cooling water to the evaporator coils,Solenoid valve shutoff,Too much cooling water to the condenser,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Insufficient cooling water to the condenser. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1736,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,Which of the following would cause a high suction pressure?,Expansion valve open too wide,Dirty dehydrator,King valve not open wide enough,Expansion valve not open wide enough,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Expansion valve open too wide. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1737,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,"If a compressor runs continuously, the cause might be a:",Clogged scale trap,Defective thermal bulb,Stuck high-pressure switch,Stuck low-pressure switch,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Stuck low-pressure switch. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1738,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Low suction pressure is caused by:,Expansion valve causing flooding back,Solenoid valve not functioning properly,Leaky compressor suction valves,Air in the system,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Solenoid valve not functioning properly. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1739,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,How is a Freon system purged?,With a reefer pump,The same as an ammonia system,Back to the extra supply tank,The same as CO2 system,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is The same as CO2 system. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1740,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,If the compressor discharge temperature is higher than the receiving temperature:,Add more refrigerant to the system,Decrease the amount of cooling water to the condenser,Increase the amount of cooling water to the condenser,Remove some of the refrigerant from the system,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Decrease the amount of cooling water to the condenser. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1741,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,How is the CO2 system is purged?,"When CO2 comes out of the purge valve, frost will form on a piece of metal held near the outlet",Through the king valve,Pumped out with a suction pump,The CO2 will come out of the purge valve in liquid form,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is When CO2 comes out of the purge valve, frost will form on a piece of metal held near the outlet. Use the relevant Instrumentation and Controls relation and keep units consistent; this is the board-review result for the stated data.","Solve board-style Instrumentation and Controls problems using the appropriate relation, units, and given data."
1742,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,If the head pressure is too high:,The relief valve should open and let excess refrigerant pass to receiver,Close in on the suction valve,The relief should open before the high-pressure cutout,The high pressure cutout switch should operate before the relief valve opens,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is The high pressure cutout switch should operate before the relief valve opens. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1744,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,"If the compressor had been running satisfactorily for a long period of time but suddenly the compartment temperature started to rise, the trouble might be:",A refrigerant leak has developed,The expansion valve may contain frozen water,The solenoid valve has jammed shut,Any of the above,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Any of the above. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1745,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,"If the compressor had been running satisfactorily for a long period of time but the oil level was rising slowly, one should:",Check the dehydrator cartridge,Check to see if there is too much refrigerant in the system,Shut down the compressor and check the oil level with the machine stopped,Drain out sufficient oil to bring it down to a proper running level,C,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Shut down the compressor and check the oil level with the machine stopped. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1748,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,The oil level in the compressor should be checked:,Just before starting the compressor,After a long period of operation,After an extended lay-up period,While the compressor is in compressor,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is After a long period of operation. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1750,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Air can be prevented from getting into the system by:,Running the refrigerant through an aerator,Keeping the dehydrator clean at all times,Keeping all glands and stuffing boxes on the high-pressure side tight,Keeping all glands and stuffing boxes on the low-pressure side tight,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Keeping all glands and stuffing boxes on the low-pressure side tight. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1751,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,Which of the following would not cause high suction pressure?,Suction valve not adjusted properly,Expansion valve stuck open,Leaky suction valves,Insufficient refrigeration,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,The correct answer is Insufficient refrigeration. The symptom or condition in the stem points to this cause or component more directly than the other choices.,"Diagnose common symptoms, causes, and corrective concepts in Instrumentation and Controls."
1760,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The solenoid valve controls the,Amount of refrigerant entering the evaporator coils,Amount of refrigerant going to the expansion valve,Amount of refrigerant going to the compressor,Pressure of the refrigerant going to the evaporator coils,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Amount of refrigerant going to the expansion valve. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1764,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,A thermostat is a,Temperature-operated switch,Pressure-operated switch,Superheat-operated switch,Back-pressure-operated switch,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Back-pressure-operated switch. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1765,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The thermal expansion valve responds to the,Amount of superheat in the vapor,Amount of superheat in the liquid,Temperature in the evaporator coils,Pressure in the evaporator coils,A,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Amount of superheat in the vapor. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1766,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The expansion valve on a freon system controls the,Superheat of the gas leaving the compressor,Back pressure in the evaporator,Temperature of the icebox,Superheat of the gas leaving the evaporator,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Superheat of the gas leaving the evaporator. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1768,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,The thermal expansion valve,Controls the amount of gas coming from the dehydrator,Controls the quantity of liquid refrigerant going to the evaporator coils,Controls the amount of gas going to the receiver,Removes trapped oil from the refrigerant,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Controls the quantity of liquid refrigerant going to the evaporator coils. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1770,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,The solenoid valve is controlled by,The amount of liquid in the system,The amount of gas in the system,The temperature in the condenser,The temperature in the icebox,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is The temperature in the icebox. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1789,Elements,Module 2 - Power Plant Design,Power Plant Design,Easy,1,What is another name of discharge pressure?,Absolute pressure,Head pressure,Suction pressure,Condenser pressure,B,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Head pressure. This item checks the accepted term, value, or principle used in Instrumentation and Controls.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
1796,Elements,Module 2 - Power Plant Design,Power Plant Design,Medium,3,A pressure controller is usually operated by the movement of a,Bellows,Siphon,Diaphragm,A or C,D,PRC-PPE-15-Instrumentation-and-Control,ME434,Instrumentation and Control,1.35,0.25,TRUE,0,0,0,0,"The correct answer is A or C. This item checks the accepted term, value, or principle used in Instrumentation and Controls / Industrial Instrumentation and Control.","Explain key concepts, terms, and operating principles under Instrumentation and Control."
